"ID","Key","Value"
"8e3bb868-87cc-4d20-9d14-bd64fd535499","en_Desc","The preliminary logical and physical aspects of internal interfaces (between the system elements composing the system) and external interfaces (between the system elements of the system and the elements outside the system of interest)"
"90cf1423-3569-429a-a248-83baac38d066","en_Name","Project performance measures needs"
"90cf1423-3569-429a-a248-83baac38d066","de_Name","Bedarf an Projekt-Leistungskennzahlen"
"90cf1423-3569-429a-a248-83baac38d066","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Bedarf an Projekt-Leistungskennzahlen umfasst die Projekt-Leistungskennzahlen, die messen, wie gut das Projekt seine Ziele erfüllt""."
"90cf1423-3569-429a-a248-83baac38d066","en_Desc","Identification of the project performance measures, which measure how well the project is satisfying it objectives"
"918ca38e-cc69-49a7-9c57-7d3c02fb1cd1","en_Name","Installation procedure"
"918ca38e-cc69-49a7-9c57-7d3c02fb1cd1","de_Name","Installationsverfahren"
"918ca38e-cc69-49a7-9c57-7d3c02fb1cd1","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Installationsverfahren umfasst eine Reihe von Aktivitäten zur Installation eines Systems, die mittels speziellen Techniken und Hilfsmitteln dafür durchgeführt werden""."
"918ca38e-cc69-49a7-9c57-7d3c02fb1cd1","en_Desc","An installation procedure that includes a set of installation actions, using specific installation techniques, performed with specific transition enablers"
"926fc0a1-ebe5-4cf2-8d6a-ec647c7c6070","en_Name","Final RVTM"
"926fc0a1-ebe5-4cf2-8d6a-ec647c7c6070","de_Name","finale RVTM"
"926fc0a1-ebe5-4cf2-8d6a-ec647c7c6070","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die finale RVTM entspricht der endgültigen Liste von Anforderungen, deren Verifikationsattributen und deren Verweise aufeinander. Sie beinhaltet alle aufgrund von Verifikationsaktivitäten vorgeschlagenen Änderungen der Systemanforderungen""."
"926fc0a1-ebe5-4cf2-8d6a-ec647c7c6070","en_Desc","Final list of requirements, their verification attributes, and their traces. Includes any proposed changes to the system requirements due to the verification actions"
"933de767-80aa-44cb-b790-fa7494a11c0b","en_Name","Human resource management record"
"933de767-80aa-44cb-b790-fa7494a11c0b","de_Name","Personalmanagementprotokoll"
"933de767-80aa-44cb-b790-fa7494a11c0b","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Ein Personalmanagement-Protokoll enthält lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf das Personalmanagement."
"933de767-80aa-44cb-b790-fa7494a11c0b","en_Desc","Permanent, readable form of data, information, or knowledge related to human resource management"
"945a2e0b-374c-4014-b5e4-01c781ebde3c","en_Name","Organization portfolio direction and constraints"
"945a2e0b-374c-4014-b5e4-01c781ebde3c","de_Name","Organisationsvorgaben und -einschränkungen an das Portfolio"
"945a2e0b-374c-4014-b5e4-01c781ebde3c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Die organisationsvorgaben und -einschränkungen an das Portfolio umfassen geschäftliche Zielvorgaben, Finanzierungsauslagen und Einschränkungen der Organisation, fortlaufende Forschung und Entwicklung (F&E), Markttendenzen usw. sowie Kosten, Zeitrahmen und technische Einschränkungen."
"945a2e0b-374c-4014-b5e4-01c781ebde3c","en_Desc","Organization business objectives, funding outlay and constraints, ongoing research and development (R&D), market tendencies, etc., including cost, schedule, and solution constraints"
"94653c00-8945-4111-988a-f9239f1d7e81","en_Name","Life cycle models"
"94653c00-8945-4111-988a-f9239f1d7e81","de_Name","Lebenszyklusmodelle"
"94653c00-8945-4111-988a-f9239f1d7e81","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Lebenszyklusmodelle umfassen ein oder mehrere für das Projekt geeignete Definitionen des Geschäfts- und andere Entscheidungskriterien in Bezug auf die Übergänge zwischen den Lebenszyklus abschnitten.
Die Informationen und Artefakte dazu werden gesammelt und zur Verfügung gestellt, damit sie verwendet und wiederverwendet werden können""."
"94653c00-8945-4111-988a-f9239f1d7e81","en_Desc","Life cycle model or models appropriate for the project. Includes definition of the business and other decision‐making criteria regarding entering and exiting each life cycle stage. The information and artifacts are collected and made available to be used and reused"
"95d9105e-3d79-48bf-ad81-d34628503715","en_Name","System architecture rationale"
"95d9105e-3d79-48bf-ad81-d34628503715","de_Name","Begründung der Systemarchitektur"
"95d9105e-3d79-48bf-ad81-d34628503715","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Begründung der Systemarchitektur ist die Erklärung für die Auswahl einer Architektur, die Auswahl der technologischen bzw. technischen Systemelemente und der Zuweisung der Systemanforderungen zu architektonischen Elementen (z. B. Funktionen, Eingabe- bzw. Ausgabeflüssen, Systemelementen, physikalischen Schnittstellen, architektonischen Besonderheiten, Informations- bzw. Datenelementen, Datenträger, Datenknoten, Verbindungen, Kommunikations-Ressourcen)."""
"95d9105e-3d79-48bf-ad81-d34628503715","en_Desc","Rationale for architecture selection, technological/technical system element selection, and allocation between system requirements and architectural entities (e.g., functions, input/output flows, system elements, physical interfaces, architectural characteristics, information/data elements, containers, nodes, links, communication resources)"
"9721fa66-8382-49c8-abee-486d08ca2d8d","en_Name","Portfolio management plan"
"9721fa66-8382-49c8-abee-486d08ca2d8d","de_Name","Portfoliomanagementsplan"
"9721fa66-8382-49c8-abee-486d08ca2d8d","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Der Portfoliomanagementplan umfasst die Vorgehensweisen, Zeitpläne, Ressourcen nd konkrete Überlegungen, um ein Projektportfolio zu definieren."
"9721fa66-8382-49c8-abee-486d08ca2d8d","en_Desc","Approaches, schedules, resources, and specific considerations required to define a project portfolio"
"9abc00a2-ef3c-486a-89c4-3b9e16d012fe","en_Name","Project human resources needs"
"9abc00a2-ef3c-486a-89c4-3b9e16d012fe","de_Name","Personalbedarf des Projekts"
"9abc00a2-ef3c-486a-89c4-3b9e16d012fe","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Personalbedarf des Projekts umfasst den im Projekt bestehende Bedarf an Personal, einschließlich der Verpflichtungen gegenüber externen Stakeholdern""."
"9abc00a2-ef3c-486a-89c4-3b9e16d012fe","en_Desc","Specific requests for human resources needed by the project, including commitments to external stakeholders"
"9b21ff96-8373-451a-8c8c-cc5367fcfca0","en_Name","Disposal record"
"9b21ff96-8373-451a-8c8c-cc5367fcfca0","de_Name","Entsorgungsprotokoll"
"9b21ff96-8373-451a-8c8c-cc5367fcfca0","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Entsorgungsprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf die Entsorgung."""
"9b21ff96-8373-451a-8c8c-cc5367fcfca0","en_Desc","Permanent, readable form of data, information, or knowledge related to disposal"
"9b26bb44-5b46-4890-9d86-30fa22bdb03c","en_Name","Measurement record"
"9b26bb44-5b46-4890-9d86-30fa22bdb03c","de_Name","Messprotokoll"
"9b26bb44-5b46-4890-9d86-30fa22bdb03c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Messprotokoll enthält lesbaren Aufzeichnunge der Daten, Informationen oder des Wissens bezogen auf die Messung""."
"9b26bb44-5b46-4890-9d86-30fa22bdb03c","en_Desc","Permanent, readable form of data, information, or knowledge related to measurement"
"9cd824a5-310f-47ca-995a-9934f027965c","en_Name","System design description"
"9cd824a5-310f-47ca-995a-9934f027965c","de_Name","Beschreibung des Systementwurfs"
"9cd824a5-310f-47ca-995a-9934f027965c","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Beschreibung des Systementwurfs ist eine Darstellung des ausgewählten Systementwurfs. Darin sind die Systemelemente identifiziert und definiert."""
"9cd824a5-310f-47ca-995a-9934f027965c","en_Desc","Description of the selected system design. System elements are identified and defined"
"9e1e1d8d-846b-4752-b0fa-d48b7ab56ce0","en_Name","Preliminary MOE data"
"9e1e1d8d-846b-4752-b0fa-d48b7ab56ce0","de_Name","vorläufige Wirksamkeitsmessdaten"
"9e1e1d8d-846b-4752-b0fa-d48b7ab56ce0","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die vorläufigen Wirksamkeitsmessdaten sind die für die identifizierten Messbedarfe vorab bereitgestellten Daten""."
"9e1e1d8d-846b-4752-b0fa-d48b7ab56ce0","en_Desc","Preliminary data provided for the identified measurement needs"
"9f891887-b6a0-4b65-93d4-a6e461a06cfc","en_Name","Maintenance constraints"
"9f891887-b6a0-4b65-93d4-a6e461a06cfc","de_Name","wartungsbedingte Einschränkungen"
"9f891887-b6a0-4b65-93d4-a6e461a06cfc","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die wartungsbedingten Einschränkungen umfassen sämtliche Einschränkungen an das System, die sich aus der Instandhaltungsstrategie ergeben, einschließlich der Kosten, des Zeitrahmens und der technischen Einschränkungen""."
"9f891887-b6a0-4b65-93d4-a6e461a06cfc","en_Desc","Any constraints on the system arising from the maintenance strategy including cost, schedule, and technical constraints"
"a2651f57-5803-4a88-a6bf-fa1bb13958c7","en_Name","Project change requests"
"a2651f57-5803-4a88-a6bf-fa1bb13958c7","de_Name","Projektänderungsanträge"
"a2651f57-5803-4a88-a6bf-fa1bb13958c7","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Projektänderungsanträge sind die Anträge, festgelegte, formale Referenzkonfigurationen zu ändern. In vielen Fällen wird die Notwendigkeit eines Änderungsantrags während der Prozesse zur Projektbewertung und -steuerung erkannt. Änderungsanträge können aus jedem Lebenszyklusprozess resultieren""."
"a2651f57-5803-4a88-a6bf-fa1bb13958c7","en_Desc","Requests to update any formal baselines that have been established. In many cases, the need for change requests is identified during the project assessment and control process. Can originate from any life cycle process"
"a280619f-6ca3-444a-a328-b00ec0d68fba","en_Name","Organization lesson learned"
"a280619f-6ca3-444a-a328-b00ec0d68fba","de_Name","""Lessons Learned"" der Organisation"
"a280619f-6ca3-444a-a328-b00ec0d68fba","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Lessons Learned"" der Organisation sind die Lehren und Erkenntnisse einer Organisation. Sie resultieren aus der Evaluierung oder Beobachtung von durchgeführten Korrekturmaßnahmen, die zu verbesserten Leistungen oder besseren Fähigkeit beigetragen haben. ""Lessons Learned"" können sich ebenfalls aus der Bewertung oder der Beobachtung eines positiven Ergebnisses ergeben, das keine anderen Korrekturmaßnahmen, sondern nur den Erhalt der positiven Maßnahmen erfordert."
"a280619f-6ca3-444a-a328-b00ec0d68fba","en_Desc","Organizational‐related lessons learned. Results from an evaluation or observation of an implemented corrective action that contributed to improved performance or increased capability. A lesson learned also results from an evaluation or observation of a positive finding that did not necessarily require corrective action other than sustainment"
"a5c79d04-c69c-4725-8ae1-1a8c4f42da0f","en_Name","Operation strategy"
"a5c79d04-c69c-4725-8ae1-1a8c4f42da0f","de_Name","Betriebsstrategie"
"a5c79d04-c69c-4725-8ae1-1a8c4f42da0f","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Betriebsstrategie umfasst die Vorgehensweisen, Zeitpläne, Ressourcen und konkreten Überlegungen, um das System zu betreiben."""
"a5c79d04-c69c-4725-8ae1-1a8c4f42da0f","en_Desc","Approaches, schedules, resources, and specific considerations required to perform system operations"
"a86aa7d9-f171-4c06-b536-a497058f4ce5","en_Name","System requirements"
"a86aa7d9-f171-4c06-b536-a497058f4ce5","de_Name","Systemanforderungen"
"a86aa7d9-f171-4c06-b536-a497058f4ce5","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Systemanforderungen beschreiben, was das System - inwieweit und unter welchen Bedingungen - tun muss, um die Projekt- und Entwurfsvorgaben zu erfüllen. Sie enthalten verschiedenen Typen von Anforderungen, wie z. B. zur Funktion, Leistungsfähigkeit, zu Schnittstellen, zum Verhalten (z. B. Zustände und Betriebsarten, Reaktionsverhalten, Verhalten bei Fehlern oder beim Versagen), Betriebsbedingungen (z. B. Sicherheit, Zuverlässigkeit, menschliche Einflüsse, Umweltbedingungen), Transport, Lagerung, physische Rahmenbedingungen, Realisierung, Integration, Verifikation, Validierung, Herstellung, Wartung, Entsorgungsvorgaben sowie geltende Normen dazu. Systemanforderungen werden in einer ""Spezifikation der Systemanforderungen"" (System Requirements Specification, SyRS) oder kurz Systemspezifikation erfasst. Sie umfasst die Anfroderungen auf allen Ebenen der Systemhierarchie""."
"a86aa7d9-f171-4c06-b536-a497058f4ce5","en_Desc","What the system needs to do, how well, and under what conditions, as required to meet project and design constraints. Includes types of requirements such as functional, performance, interface, behavior (e.g., states and modes, stimulus responses, fault and failure handling), operational conditions (e.g., safety, dependability, human factors, environmental conditions), transportation, storage, physical constraints, realization, integration, verification, validation, production, maintenance, disposal constraints, and regulation. System requirements may be captured in a document called the System Requirements Specification (SyRS) or just System Specification. This includes the requirements at any level in the system hierarchy"
"ab33d3d2-038d-4226-bbeb-b2e920743d9f","en_Name","Concept of operations (ConOps)"
"ab33d3d2-038d-4226-bbeb-b2e920743d9f","de_Name","Vorgehenskonzept (ConOps)"
"ab33d3d2-038d-4226-bbeb-b2e920743d9f","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Das Vorgehenskonzept (ConOps) ist eine verbale oder auch graphische Beschreibung für die Organisationsleitung. Es beschreibt die Annahmen bzw. Absichten in Bezug auf einen Vorgang oder eine Serie von Vorgängen im Rahmen des Vorhabens, um alle neuen Fähigkeiten mit einzubeziehen. (ANSI/AIAA, 2012; ISO/IEC/IEEE 29148, 2011)"""
"ab33d3d2-038d-4226-bbeb-b2e920743d9f","en_Desc","The ConOps is a verbal and/or graphic statement prepared for the organization’s leadership that describes the assumptions or intent regarding the overall operation or series of operations of the enterprise, to include any new capability (ANSI/AIAA, 2012; ISO/IEC/IEEE 29148, 2011)"
"ac4c14b4-361c-4100-a2f6-52d22195ae8d","en_Name","Alternative solution classes"
"ac4c14b4-361c-4100-a2f6-52d22195ae8d","de_Name","alternative Lösungsrahmen"
"ac4c14b4-361c-4100-a2f6-52d22195ae8d","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der alternative Lösungsrahmen erfasst und beschreibt den Rahmen der möglichen Lösungen für ein Problem oder für die Nutzung einer Möglichkeit""."
"ac4c14b4-361c-4100-a2f6-52d22195ae8d","en_Desc","Identifies and describes the classes of solutions that may address the problem or opportunity"
"ac5ff023-66d3-4316-842f-8a06376714fe","en_Name","Configuration management record"
"ac5ff023-66d3-4316-842f-8a06376714fe","de_Name","Konfigurationsmanagementprotokoll"
"ac5ff023-66d3-4316-842f-8a06376714fe","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Konfigurationsmanagementprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf das Konfigurationsmanagement""."
"ac5ff023-66d3-4316-842f-8a06376714fe","en_Desc","Permanent, readable form of data, information, or knowledge related to configuration management"
"ac96787a-b86b-483e-add0-ee75508b2c62","en_Name","Portfolio management record"
"ac96787a-b86b-483e-add0-ee75508b2c62","de_Name","Portfoliomanagementprotokoll"
"ac96787a-b86b-483e-add0-ee75508b2c62","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Ein Portfoliomanagementprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens zum bezogen auf das Portfoliomanagement."
"ac96787a-b86b-483e-add0-ee75508b2c62","en_Desc","Permanent, readable form of data, information, or knowledge related to portfolio management"
"ad05cc86-13fa-46e3-b623-aa6280ac9f32","en_Name","Trained operators and maintainers"
"ad05cc86-13fa-46e3-b623-aa6280ac9f32","de_Name","geschulte Betreiber und Instandhalter"
"ad05cc86-13fa-46e3-b623-aa6280ac9f32","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Geschulte Betreiber und Instandhalter sind für die Bedienung und Warung des Systems ausgebildete Menschen""."
"ad05cc86-13fa-46e3-b623-aa6280ac9f32","en_Desc","Trained humans that will operate and maintain the system"
"ae9e97db-6908-46ee-8bde-facbabbfcb40","en_Name","Problem or opportunity statement"
"ae9e97db-6908-46ee-8bde-facbabbfcb40","de_Name","Problem- oder Chancenfeststellung"
"ae9e97db-6908-46ee-8bde-facbabbfcb40","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Problem- oder Chancenfeststellung umfasst die Beschreibung der Probleme oder der Chancen. Sie sollte aus der Strategie der Organisation abgeleitet werden und genügend Details darlegen, um Lücken oder die neue Funktion, die in Betracht gezogen werden, zu verstehen""."
"ae9e97db-6908-46ee-8bde-facbabbfcb40","en_Desc","Description of the problem or opportunity. Should be derived from the organization strategy and provide enough detail to understand the gap or new capability that is being considered"
"af0d6bc8-3445-4910-8b6c-7cb4fc988a29","en_Name","Preliminary MOE needs"
"af0d6bc8-3445-4910-8b6c-7cb4fc988a29","de_Name","Bedarf an vorläufigen Wirksamkeitsmessungen"
"af0d6bc8-3445-4910-8b6c-7cb4fc988a29","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Bedarf an vorläufigen Wirksamkeits-Messungen umfasst die vorläufigen Wirksamkeitskennzahlen (MOE) (Roedler und Jones, 2006), die den Informationsbedarf der Entscheidungsträger in Bezug auf die Wirksamkeit des Systems definieren, die operativen Erwartungen zu erfüllen""."
"af0d6bc8-3445-4910-8b6c-7cb4fc988a29","en_Desc","Preliminary identification of the MOEs (Roedler and Jones, 2006), which define the information needs of the decision makers with respect to system effectiveness to meet operational expectations"
"afb7c77d-c10b-4b69-86f1-960906ca1ca4","en_Name","Configuration management report"
"afb7c77d-c10b-4b69-86f1-960906ca1ca4","de_Name","Konfigurationsmanagementbericht"
"afb7c77d-c10b-4b69-86f1-960906ca1ca4","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Der Konfigurationsmanagementbericht ist ein für Beteiligte erstellter Bericht, um den Stand, die Resultate und die Ergebnisse der Aktivitäten des Konfigurationsmanagements zu kommunizieren
Er dokumentiert die Auswirkung auf alle Prozesse, Organisationen, Entscheidungen (inkl. aller notwendigen Änderungsmitteilungen), Produkte und Dienstleistungen, die durch einen Änderungsantrag betroffen sind""."
"afb7c77d-c10b-4b69-86f1-960906ca1ca4","en_Desc","An account prepared for interested parties in order to communicate the status, results, and outcomes of the configuration management activities. Documents the impact to any process, organization, decision (including any required change notification), products, and services affected by a given change request"
"b0338605-ba64-4de6-bebc-1b291cfce6ed","en_Name","Disposed system"
"b0338605-ba64-4de6-bebc-1b291cfce6ed","de_Name","entsorgtes System"
"b0338605-ba64-4de6-bebc-1b291cfce6ed","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Das entsorgte System ist das entsorgte, deaktivierte, zerlegte oder außer Betrieb genommene System."""
"b0338605-ba64-4de6-bebc-1b291cfce6ed","en_Desc","Disposed system that has been deactivated, disassembled, and removed from operations"
"b0a4a060-da04-41ff-9ad8-3cf42a2d42fd","en_Name","Configuration baselines"
"b0a4a060-da04-41ff-9ad8-3cf42a2d42fd","de_Name","Referenzkonfigurationen"
"b0a4a060-da04-41ff-9ad8-3cf42a2d42fd","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Referenzkonfigurationen sind archivierte Stände der tatsächlichen Konfigurationseinheiten zu einem bestimmten Zeitpunkt. Die erforderliche Dokumentation der Referenzkonfiguration wird rechtzeitig entwickelt und beschrieben, um die Entwicklung von Anforderungen, technische Überprüfungen, Beschaffungs- und Instandhaltungsstrategien sowie die Produktions zu unterstützen""."
"b0a4a060-da04-41ff-9ad8-3cf42a2d42fd","en_Desc","Items placed under formal change control. The required configuration baseline documentation is developed and approved in a timely manner to support required systems engineering (SE) technical reviews, the system’s acquisition and support strategies, and production"
"b0adc531-6844-4c5f-b322-0341f317d870","en_Name","Decision management strategy"
"b0adc531-6844-4c5f-b322-0341f317d870","de_Name","Entscheidungsmanagementstrategie"
"b0adc531-6844-4c5f-b322-0341f317d870","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Entscheidungsmanagement-Strategie umfasst die die Vorgehensweisen, Zeitpläne, Ressourcen und konkreten Überlegungen, um das Entscheidungsmanagement im Rahmen eines Projekts durchzuführen""."
"b0adc531-6844-4c5f-b322-0341f317d870","en_Desc","Approaches, schedules, resources, and specific considerations required to perform decision management for a project"
"b0b3a97a-2946-4614-8aad-808ded847df3","en_Name","Project portfolio"
"b0b3a97a-2946-4614-8aad-808ded847df3","de_Name","Projektportfolio"
"b0b3a97a-2946-4614-8aad-808ded847df3","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Das Projektportfolio umfasst die notwendigen Informationen über alle Projekte einer Organisation. Dazu zählt das Aufsetzen neuer Projekte ebenso wie das Einrichten von Ansätzen zum Produktrichtlinienmanagement. Das Projektportfolio enthält die Projektziele, die Ressourcen, das identifizierte und den Projekten zugeordnete Budge sowie klar definierte Verantwortlichkeiten und Weisungsbefugnisse zum Projektmanagement""."
"b0b3a97a-2946-4614-8aad-808ded847df3","en_Desc","The necessary information for all of the organizations’ projects. The initiation of new projects or the setting up of a product line management approach. Includes the project goals, resources, budgets identified and allocated to the projects, and clearly defined project management accountability and authorities"
"b47ab109-68f7-4ecd-8ce6-8d45ba137a58","en_Name","Architecture traceability"
"b47ab109-68f7-4ecd-8ce6-8d45ba137a58","de_Name","Rückverfolgbarkeit der Architektur"
"b47ab109-68f7-4ecd-8ce6-8d45ba137a58","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Rückverfolgbarkeit der Architektur bedeutet immer bidirektionale Nachverfolgbarkeit der Architektureigenschaften."""
"b47ab109-68f7-4ecd-8ce6-8d45ba137a58","en_Desc","Bidirectional traceability of the architecture characteristics"
"b518edaa-3b13-497a-8366-a04ddce25858","en_Name","Candidate risks and opportunities"
"b518edaa-3b13-497a-8366-a04ddce25858","de_Name","mögliche Risiken und Chancen"
"b518edaa-3b13-497a-8366-a04ddce25858","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Mögliche Risiken und Chancen sind die Risiken sind die Risiken oder Möglichkeiten, die von jedem Stakeholder eingebracht werden können. Sie werden häufig im Rahmen des Prozesses ""Projektbewertung und -steuerung"" erkannt. Risiken bzw. Möglichkeiten können in jedem Lebenszyklusprozess entstehen""."
"b518edaa-3b13-497a-8366-a04ddce25858","en_Desc","Risks and opportunities that arise from any stakeholder. In many cases, risk situations are identified during the project assessment and control process. Can originate from any life cycle process"
"b6edf327-79de-4fbf-b594-ddaad1046ab9","en_Name","Design traceability"
"b6edf327-79de-4fbf-b594-ddaad1046ab9","de_Name","Rückverfolgbarkeit des Entwurfs"
"b6edf327-79de-4fbf-b594-ddaad1046ab9","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die Rückverfolgbarkeit des Entwurfs bedeutet immer bidirektionale Nachverfolgbarkeit der Entwurfsmerkmale, Entwurfsmittel und der Anforderungen an die Systemelemente""."
"b6edf327-79de-4fbf-b594-ddaad1046ab9","en_Desc","Bidirectional traceability of the design characteristics, the design enablers, and the system element requirements"
"b727070e-8310-4c55-a6b1-6f27809a0f93","en_Name","Operation constraints"
"b727070e-8310-4c55-a6b1-6f27809a0f93","de_Name","betriebsbedingte Einschränkungen"
"b727070e-8310-4c55-a6b1-6f27809a0f93","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Die betriebsbedingten Einschränkungen umfassen sämtliche Einschränkungen an das Sysem, die sich aus der Betriebsstrategie ergeben, einschließlich der Kosten, des Zeitrahmens und der technischen Einschränkungen."""
"b727070e-8310-4c55-a6b1-6f27809a0f93","en_Desc","Any constraints on the system arising from the operational strategy including cost, schedule, and technical constraints"
"b7ec08b8-d429-4c48-bca0-751fdfa5accb","en_Name","Candidate configuration items"
"b7ec08b8-d429-4c48-bca0-751fdfa5accb","de_Name","mögliche Konfigurationseinheiten"
"b7ec08b8-d429-4c48-bca0-751fdfa5accb","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Mögliche Konfigurationseinheiten sind alle Einheiten, die unter Konfigurationskontrolle gestellt werden sollen. Sie können in jedem Lebenszyklusprozess entstehen""."
"b7ec08b8-d429-4c48-bca0-751fdfa5accb","en_Desc","Items for configuration control. Can originate from any life cycle process"
"b9278f5f-b7c8-4d19-b87a-e97ea60d54bb","en_Name","Maintenance procedure"
"b9278f5f-b7c8-4d19-b87a-e97ea60d54bb","de_Name","Wartungsverfahren"
"b9278f5f-b7c8-4d19-b87a-e97ea60d54bb","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
""Ein Wartungsverfahren umfasst eine Reihe von Aktivitäten zur Warung eines Systems, die mittels speziellen Techniken und Hilfsmitteln dafür durchgeführt werden""."
"b9278f5f-b7c8-4d19-b87a-e97ea60d54bb","en_Desc","A maintenance procedure that includes a set of maintenance actions, using specific maintenance techniques, performed with specific maintenance enablers"
"b9b7530d-7ec8-4ea3-a0eb-c958a5d3e5f4","en_Name","Quality management evaluation report"
"b9b7530d-7ec8-4ea3-a0eb-c958a5d3e5f4","de_Name","Auswertungsbericht des Qualitätsmanagements"
"b9b7530d-7ec8-4ea3-a0eb-c958a5d3e5f4","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Der Qualitätsmanagement-Auswertungsbericht ist ein für Beteiligte erstellter Bericht um den Stand, die Resultate und die Ergebnisse der Aktivitäten der Qualitätsmanagementauswertung zu kommunizieren.

Er umfasst die Beurteilung der projektbezogenen Prozess- sowie Verbesserungsvorschläge oder notwendigen Korrekturmaßnahmen, sowie Eingaben zur Verbesserungen der Umsetzung vom Lebenszyklusmodellen einer Organisation bereit."
"b9b7530d-7ec8-4ea3-a0eb-c958a5d3e5f4","en_Desc","An account prepared for interested parties in order to communicate evidence of whether the organization’s QM activities are effective. Includes the assessment of all the organizational‐related process and any suggested improvements or necessary corrective actions. Provides constructive input for improvements to an organization’s life cycle model implementation"
"bb4b72cd-cd24-43ea-904e-c01694bc7e86","en_Name","Quality management record"
"bb4b72cd-cd24-43ea-904e-c01694bc7e86","de_Name","Qualitätsmanagementprotokoll"
"bb4b72cd-cd24-43ea-904e-c01694bc7e86","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Ein Qualitätsmanagementprotokoll enthält die lesbaren Aufzeichnungen der Daten, Informationen oder des Wissens bezogen auf das Qualitätsmanagement."
"bb4b72cd-cd24-43ea-904e-c01694bc7e86","en_Desc","Permanent, readable form of data, information, or knowledge related to QM"
"bb76cbad-b960-4e95-b8c8-b5a67c5dbf85","en_Name","Project infrastructure"
"bb76cbad-b960-4e95-b8c8-b5a67c5dbf85","de_Name","Projektinfrastruktur"
"bb76cbad-b960-4e95-b8c8-b5a67c5dbf85","de_Desc","Laut INCOSE Handbuch 4.0 - übersetzt von GfSE:
Die Projektinfrastruktur umfasst alle Ressourcen und Dienstleistungen, die ein Projekt unterstützen. Dazu zählen: Einrichtungen auf Projektebene, Personal und Ressourcen für die Produktion, die Software-Entwicklung, die System-Umsetzung und die Integration, Verifikation, Validierung usw."
"bb76cbad-b960-4e95-b8c8-b5a67c5dbf85","en_Desc","Resources and services that support a project. Project‐level facilities, personnel, and resources for hardware fabrication, software development, system implementation and integration, verification, validation, etc."
"bd4606a1-70de-4e1f-89f2-d25e897552cc","en_Name","Strategy documents"
"bd4606a1-70de-4e1f-89f2-d25e897552cc","de_Name","Strategiedokumente"
